proxy,source_ticker,granularity,bar_open_utc,close_ts_utc,close,is_weekend_gap_after
dxy,DX-Y.NYB,1h,2025-03-07T00:00:00+00:00,2025-03-07T01:00:00+00:00,104.178001,false
dxy,DX-Y.NYB,1h,2025-03-07T01:00:00+00:00,2025-03-07T02:00:00+00:00,104.164001,false
dxy,DX-Y.NYB,1h,2025-03-07T02:00:00+00:00,2025-03-07T03:00:00+00:00,104.073997,false
dxy,DX-Y.NYB,1h,2025-03-07T03:00:00+00:00,2025-03-07T04:00:00+00:00,104.042000,false
dxy,DX-Y.NYB,1h,2025-03-07T04:00:00+00:00,2025-03-07T05:00:00+00:00,104.011002,false
dxy,DX-Y.NYB,1h,2025-03-07T05:00:00+00:00,2025-03-07T06:00:00+00:00,103.983002,false
dxy,DX-Y.NYB,1h,2025-03-07T06:00:00+00:00,2025-03-07T07:00:00+00:00,103.907997,false
dxy,DX-Y.NYB,1h,2025-03-07T07:00:00+00:00,2025-03-07T08:00:00+00:00,103.871002,false
dxy,DX-Y.NYB,1h,2025-03-07T08:00:00+00:00,2025-03-07T09:00:00+00:00,103.681000,false
dxy,DX-Y.NYB,1h,2025-03-07T09:00:00+00:00,2025-03-07T10:00:00+00:00,103.616997,false
dxy,DX-Y.NYB,1h,2025-03-07T10:00:00+00:00,2025-03-07T11:00:00+00:00,103.663002,false
dxy,DX-Y.NYB,1h,2025-03-07T11:00:00+00:00,2025-03-07T12:00:00+00:00,103.750999,false
dxy,DX-Y.NYB,1h,2025-03-07T12:00:00+00:00,2025-03-07T13:00:00+00:00,103.739998,false
dxy,DX-Y.NYB,1h,2025-03-07T13:00:00+00:00,2025-03-07T14:00:00+00:00,103.772003,false
dxy,DX-Y.NYB,1h,2025-03-07T14:00:00+00:00,2025-03-07T15:00:00+00:00,103.710999,false
dxy,DX-Y.NYB,1h,2025-03-07T15:00:00+00:00,2025-03-07T16:00:00+00:00,103.613998,false
dxy,DX-Y.NYB,1h,2025-03-07T16:00:00+00:00,2025-03-07T17:00:00+00:00,103.664001,false
dxy,DX-Y.NYB,1h,2025-03-07T17:00:00+00:00,2025-03-07T18:00:00+00:00,103.818001,false
dxy,DX-Y.NYB,1h,2025-03-07T18:00:00+00:00,2025-03-07T19:00:00+00:00,103.875999,false
dxy,DX-Y.NYB,1h,2025-03-07T19:00:00+00:00,2025-03-07T20:00:00+00:00,103.837997,false
dxy,DX-Y.NYB,1h,2025-03-07T20:00:00+00:00,2025-03-07T21:00:00+00:00,103.808998,false
dxy,DX-Y.NYB,1h,2025-03-07T21:00:00+00:00,2025-03-07T22:00:00+00:00,103.904999,false
dxy,DX-Y.NYB,1h,2025-03-09T21:00:00+00:00,2025-03-09T22:00:00+00:00,103.904999,false
dxy,DX-Y.NYB,1h,2025-03-09T22:00:00+00:00,2025-03-09T23:00:00+00:00,103.753998,false
dxy,DX-Y.NYB,1h,2025-03-09T23:00:00+00:00,2025-03-10T00:00:00+00:00,103.697998,false
dxy,DX-Y.NYB,1h,2025-03-10T00:00:00+00:00,2025-03-10T01:00:00+00:00,103.614998,false
dxy,DX-Y.NYB,1h,2025-03-10T01:00:00+00:00,2025-03-10T02:00:00+00:00,103.702003,false
dxy,DX-Y.NYB,1h,2025-03-10T02:00:00+00:00,2025-03-10T03:00:00+00:00,103.838997,false
dxy,DX-Y.NYB,1h,2025-03-10T03:00:00+00:00,2025-03-10T04:00:00+00:00,103.884003,false
dxy,DX-Y.NYB,1h,2025-03-10T04:00:00+00:00,2025-03-10T05:00:00+00:00,103.883003,false
dxy,DX-Y.NYB,1h,2025-03-10T05:00:00+00:00,2025-03-10T06:00:00+00:00,103.842003,false
dxy,DX-Y.NYB,1h,2025-03-10T06:00:00+00:00,2025-03-10T07:00:00+00:00,103.841003,false
dxy,DX-Y.NYB,1h,2025-03-10T07:00:00+00:00,2025-03-10T08:00:00+00:00,103.930000,false
dxy,DX-Y.NYB,1h,2025-03-10T08:00:00+00:00,2025-03-10T09:00:00+00:00,104.002998,false
dxy,DX-Y.NYB,1h,2025-03-10T09:00:00+00:00,2025-03-10T10:00:00+00:00,103.725998,false
dxy,DX-Y.NYB,1h,2025-03-10T10:00:00+00:00,2025-03-10T11:00:00+00:00,103.646004,false
dxy,DX-Y.NYB,1h,2025-03-10T11:00:00+00:00,2025-03-10T12:00:00+00:00,103.722000,false
dxy,DX-Y.NYB,1h,2025-03-10T12:00:00+00:00,2025-03-10T13:00:00+00:00,103.760002,false
dxy,DX-Y.NYB,1h,2025-03-10T13:00:00+00:00,2025-03-10T14:00:00+00:00,103.823997,false
dxy,DX-Y.NYB,1h,2025-03-10T14:00:00+00:00,2025-03-10T15:00:00+00:00,103.745003,false
dxy,DX-Y.NYB,1h,2025-03-10T15:00:00+00:00,2025-03-10T16:00:00+00:00,103.866997,false
dxy,DX-Y.NYB,1h,2025-03-10T16:00:00+00:00,2025-03-10T17:00:00+00:00,103.933998,false
