Autoresearch: ETHUSDT 1h
Training: 2024-01-01 to 2024-12-31
Validation: 2025-01-01 to 2025-06-30

==============================================================================================================
  PHASE 1: Individual Strategy Profiling — ETHUSDT 1h (2024-01-01 to 2024-12-31)
==============================================================================================================
Config                                             |    # |   W/  L |  Win%  |  Return% |  MDD%  | Sharpe |    PF
CCI+Momentum [S,agree=2]                           |  226 | 109/117 |  48.2% |   -41.49% |  48.6% |  -1.36 |  0.76
BB+Momentum [L,agree=1]                            |  443 | 260/183 |  58.7% |   -69.49% |  72.5% |  -3.91 |  0.62
BB+Momentum [L,agree=2]                            |    0 |   0/  0 |   0.0% |    +0.00% |   0.0% |  +0.00 |  0.00
BB+Momentum [S,agree=1]                            |  742 | 340/402 |  45.8% |   -89.56% |  90.2% |  -4.37 |  0.64
BB+Momentum [S,agree=2]                            |    0 |   0/  0 |   0.0% |    +0.00% |   0.0% |  +0.00 |  0.00
MA+MACD+CCI [L,agree=1]                            |  271 | 161/110 |  59.4% |   -48.60% |  49.3% |  -3.15 |  0.60
MA+MACD+CCI [L,agree=2]                            |   62 |  48/ 14 |  77.4% |    -8.52% |  11.1% |  -0.72 |  0.73
MA+MACD+CCI [S,agree=1]                            |  459 | 169/290 |  36.8% |   -80.02% |  81.7% |  -3.33 |  0.65
MA+MACD+CCI [S,agree=2]                            |  124 |  68/ 56 |  54.8% |    -7.12% |  23.4% |  -0.14 |  0.94
MA+MACD+BB [L,agree=1]                             |  210 | 107/103 |  51.0% |   -47.22% |  48.5% |  -3.50 |  0.46
MA+MACD+BB [L,agree=2]                             |    7 |   6/  1 |  85.7% |    +3.00% |   1.5% |  +0.92 |  2.91 ***
MA+MACD+BB [S,agree=1]                             |  422 | 154/268 |  36.5% |   -85.48% |  86.2% |  -4.32 |  0.60
MA+MACD+BB [S,agree=2]                             |   21 |  12/  9 |  57.1% |    +8.48% |  11.0% |  +0.73 |  1.39 ***
MA+MACD+Momentum [L,agree=1]                       |  441 | 262/179 |  59.4% |   -67.67% |  71.0% |  -3.69 |  0.65
MA+MACD+Momentum [L,agree=2]                       |  122 |  78/ 44 |  63.9% |   -32.30% |  33.9% |  -2.26 |  0.54
MA+MACD+Momentum [S,agree=1]                       |  643 | 293/350 |  45.6% |   -87.07% |  88.2% |  -3.90 |  0.65
MA+MACD+Momentum [S,agree=2]                       |  207 |  94/113 |  45.4% |   -45.97% |  55.1% |  -1.65 |  0.71
MA+CCI+BB [L,agree=1]                              |  224 | 126/ 98 |  56.2% |   -54.37% |  56.0% |  -3.78 |  0.48
MA+CCI+BB [L,agree=2]                              |   20 |  12/  8 |  60.0% |    -9.93% |  11.1% |  -1.71 |  0.35
MA+CCI+BB [S,agree=1]                              |  441 | 164/277 |  37.2% |   -89.23% |  90.6% |  -4.89 |  0.54
MA+CCI+BB [S,agree=2]                              |   42 |  18/ 24 |  42.9% |   -14.08% |  22.7% |  -1.03 |  0.70
MA+CCI+Momentum [L,agree=1]                        |  454 | 271/183 |  59.7% |   -71.14% |  73.7% |  -4.05 |  0.62
MA+CCI+Momentum [L,agree=2]                        |  155 |  99/ 56 |  63.9% |   -46.76% |  48.0% |  -3.42 |  0.50
MA+CCI+Momentum [S,agree=1]                        |  661 | 298/363 |  45.1% |   -91.88% |  92.6% |  -4.79 |  0.60
MA+CCI+Momentum [S,agree=2]                        |  260 | 118/142 |  45.4% |   -53.44% |  60.7% |  -1.94 |  0.73
MA+BB+Momentum [L,agree=1]                         |  451 | 263/188 |  58.3% |   -70.01% |  73.0% |  -3.95 |  0.62
MA+BB+Momentum [L,agree=2]                         |   53 |  30/ 23 |  56.6% |   -23.27% |  24.3% |  -2.50 |  0.41
MA+BB+Momentum [S,agree=1]                         |  753 | 342/411 |  45.4% |   -89.89% |  90.6% |  -4.41 |  0.65
MA+BB+Momentum [S,agree=2]                         |  106 |  40/ 66 |  37.7% |   -32.62% |  34.1% |  -1.31 |  0.73
MACD+CCI+BB [L,agree=1]                            |  285 | 148/137 |  51.9% |   -58.78% |  59.3% |  -4.19 |  0.48
MACD+CCI+BB [L,agree=2]                            |   43 |  36/  7 |  83.7% |    -0.68% |   7.5% |  -0.02 |  0.96
MACD+CCI+BB [S,agree=1]                            |  493 | 177/316 |  35.9% |   -87.67% |  89.7% |  -4.33 |  0.62
MACD+CCI+BB [S,agree=2]                            |   81 |  52/ 29 |  64.2% |   +32.67% |  10.2% |  +1.39 |  1.44 ***
MACD+CCI+Momentum [L,agree=1]                      |  465 | 268/197 |  57.6% |   -73.81% |  76.5% |  -4.51 |  0.61
MACD+CCI+Momentum [L,agree=2]                      |  179 | 122/ 57 |  68.2% |   -40.29% |  41.7% |  -2.61 |  0.57
MACD+CCI+Momentum [S,agree=1]                      |  670 | 292/378 |  43.6% |   -91.66% |  92.5% |  -4.77 |  0.61
MACD+CCI+Momentum [S,agree=2]                      |  283 | 143/140 |  50.5% |   -40.64% |  49.2% |  -1.23 |  0.79
MACD+BB+Momentum [L,agree=1]                       |  467 | 265/202 |  56.7% |   -72.22% |  75.1% |  -4.24 |  0.61
MACD+BB+Momentum [L,agree=2]                       |   89 |  61/ 28 |  68.5% |   -19.81% |  26.8% |  -1.41 |  0.62
MACD+BB+Momentum [S,agree=1]                       |  764 | 342/422 |  44.8% |   -90.60% |  91.3% |  -4.56 |  0.63
MACD+BB+Momentum [S,agree=2]                       |  161 |  82/ 79 |  50.9% |   -17.79% |  35.5% |  -0.52 |  0.87
CCI+BB+Momentum [L,agree=1]                        |  470 | 271/199 |  57.7% |   -73.98% |  76.3% |  -4.45 |  0.60
CCI+BB+Momentum [L,agree=2]                        |  138 |  90/ 48 |  65.2% |   -45.95% |  47.2% |  -3.27 |  0.48
CCI+BB+Momentum [S,agree=1]                        |  765 | 338/427 |  44.2% |   -92.08% |  92.4% |  -4.89 |  0.62
CCI+BB+Momentum [S,agree=2]                        |  226 | 109/117 |  48.2% |   -41.49% |  48.6% |  -1.36 |  0.76

==============================================================================================================
  VALIDATION: ETHUSDT 1h (2025-01-01 to 2025-06-30)
==============================================================================================================
Config                                             |    # |   W/  L |  Win%  |  Return% |  MDD%  | Sharpe |    PF
--------------------------------------------------------------------------------------------------------------

--- Validation Top 10 ---
Config                                             |    # |   W/  L |  Win%  |  Return% |  MDD%  | Sharpe |    PF
--------------------------------------------------------------------------------------------------------------
BB [L,TF,Fix]                                      |   20 |  11/  9 |  55.0% |    -1.50% |   7.8% |  -0.13 |  0.93
VWAP [S,TF,ATR]                                    |   84 |  26/ 58 |  31.0% |   -13.39% |  40.4% |  -0.52 |  0.89
VWAP [S,TF,Fix]                                    |   84 |  26/ 58 |  31.0% |   -13.39% |  40.4% |  -0.52 |  0.89
CCI [L,TF,Fix]                                     |   62 |  19/ 43 |  30.6% |   -18.03% |  33.2% |  -1.12 |  0.72
MA [L,noTF,Fix]                                    |   73 |  20/ 53 |  27.4% |   -21.75% |  35.4% |  -1.27 |  0.73
BB [S,noTF,Fix]                                    |  215 |  87/128 |  40.5% |   -34.27% |  48.4% |  -1.34 |  0.84
CCI [L,noTF,Fix]                                   |   89 |  28/ 61 |  31.5% |   -26.06% |  37.1% |  -1.47 |  0.71
VWAP [S,noTF,Fix]                                  |  195 |  61/134 |  31.3% |   -42.15% |  61.3% |  -1.57 |  0.82
MA [L,TF,Fix]                                      |   39 |  10/ 29 |  25.6% |   -20.70% |  32.5% |  -1.59 |  0.54
BB [L,TF,ATR]                                      |   22 |  13/  9 |  59.1% |    -8.01% |  11.4% |  -1.62 |  0.41

==============================================================================================================
  CROSS-VALIDATED: Profitable in BOTH training AND validation
==============================================================================================================
  None found. Showing validation top 5 regardless:
Config                                             |    # |   W/  L |  Win%  |  Return% |  MDD%  | Sharpe |    PF
--------------------------------------------------------------------------------------------------------------
BB [L,TF,Fix]                                      |   20 |  11/  9 |  55.0% |    -1.50% |   7.8% |  -0.13 |  0.93
VWAP [S,TF,ATR]                                    |   84 |  26/ 58 |  31.0% |   -13.39% |  40.4% |  -0.52 |  0.89
VWAP [S,TF,Fix]                                    |   84 |  26/ 58 |  31.0% |   -13.39% |  40.4% |  -0.52 |  0.89
CCI [L,TF,Fix]                                     |   62 |  19/ 43 |  30.6% |   -18.03% |  33.2% |  -1.12 |  0.72
MA [L,noTF,Fix]                                    |   73 |  20/ 53 |  27.4% |   -21.75% |  35.4% |  -1.27 |  0.73
