name,strategy_name,symbol,timeframe,start,end,total_trades,win_rate,total_return_pct,max_drawdown_pct,sharpe_ratio,sortino_ratio,profit_factor,avg_win_loss_ratio,wfo_windows,wfo_total_trades,wfo_mean_sharpe,wfo_total_return_pct,passes_gates,failure_reasons
mtf-0028,multi_timeframe_regime,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,22,36.36363636363637,-12.455146913007374,21.405621552378054,-0.6136104057782051,-0.8813019369824173,0.5970055654245717,1.0447597394930006,3,11,-2.1535289301620923,-9.48754011231232,True,
mtf-0029,multi_timeframe_regime,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,6,66.66666666666666,-3.0758375568437986,3.768740794120889,-0.5487756352012668,-0.7062168752691506,0.3145410324447092,0.1572705162223546,3,3,-1.621854878858798,-4.464298431008107,True,
mtf-0030,multi_timeframe_regime,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,20,40.0,-7.70658948577775,17.14255060810341,-0.3596351724230818,-0.5263644500138186,0.710511832475166,1.065767748712749,3,9,-1.629620806680161,-4.578015468648666,True,
mtf-0031,multi_timeframe_regime,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,8,50.0,-8.062650254339024,8.468097802833743,-1.2244015272532525,-1.4455787961181727,0.1462003805090474,0.1462003805090474,3,5,-2.9486483657838485,-9.3796738919802,True,
mtf-0032,multi_timeframe_regime,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,22,36.36363636363637,-12.455146913007374,21.405621552378054,-0.6136104057782051,-0.8813019369824173,0.5970055654245717,1.0447597394930006,3,11,-2.1535289301620923,-9.48754011231232,True,
mtf-0033,multi_timeframe_regime,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,16,50.0,-12.400470126683812,13.340557412319576,-1.2331858174333181,-1.4846870429441619,0.23966543229861006,0.23966543229861006,3,7,-1.6947248944837618,-6.684049234729283,True,
mtf-0034,multi_timeframe_regime,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,42,38.095238095238095,-16.784177898886718,29.073373367718176,-0.6200920287360142,-0.8732468645386748,0.6711644102669664,1.0906421666838204,3,18,-1.6623566523751645,-11.089480135947504,True,
mtf-0035,multi_timeframe_regime,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,18,44.44444444444444,-16.90752426938081,17.799243438185933,-1.6252715886700042,-1.9138608280907576,0.1836714495803907,0.22958931197548837,3,9,-3.038854157161081,-11.485217038763784,True,
mtf-0036,multi_timeframe_regime,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,44,36.36363636363637,-21.065687357683576,32.72259553652261,-0.8069706418058522,-1.1263102854737828,0.6105945419256646,1.0685404483699132,3,20,-2.228047019924896,-15.663985586628993,True,
mtf-0037,multi_timeframe_regime,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,16,50.0,-12.400470126683812,13.340557412319576,-1.2331858174333181,-1.4846870429441619,0.23966543229861006,0.23966543229861006,3,7,-1.6947248944837618,-6.684049234729283,True,
mtf-0038,multi_timeframe_regime,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,42,38.095238095238095,-16.784177898886718,29.073373367718176,-0.6200920287360142,-0.8732468645386748,0.6711644102669664,1.0906421666838204,3,18,-1.6623566523751645,-11.089480135947504,True,
mtf-0039,multi_timeframe_regime,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,18,44.44444444444444,-16.90752426938081,17.799243438185933,-1.6252715886700042,-1.9138608280907576,0.1836714495803907,0.22958931197548837,3,9,-3.038854157161081,-11.485217038763784,True,
mtf-0040,multi_timeframe_regime,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,44,36.36363636363637,-21.065687357683576,32.72259553652261,-0.8069706418058522,-1.1263102854737828,0.6105945419256646,1.0685404483699132,3,20,-2.228047019924896,-15.663985586628993,True,
mtf-0041,multi_timeframe_regime,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,16,50.0,-12.400470126683812,13.340557412319576,-1.2331858174333181,-1.4846870429441619,0.23966543229861006,0.23966543229861006,3,7,-1.6947248944837618,-6.684049234729283,True,
mtf-0042,multi_timeframe_regime,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,42,38.095238095238095,-16.784177898886718,29.073373367718176,-0.6200920287360142,-0.8732468645386748,0.6711644102669664,1.0906421666838204,3,18,-1.6623566523751645,-11.089480135947504,True,
mtf-0043,multi_timeframe_regime,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,18,44.44444444444444,-16.90752426938081,17.799243438185933,-1.6252715886700042,-1.9138608280907576,0.1836714495803907,0.22958931197548837,3,9,-3.038854157161081,-11.485217038763784,True,
mtf-0044,multi_timeframe_regime,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,44,36.36363636363637,-21.065687357683576,32.72259553652261,-0.8069706418058522,-1.1263102854737828,0.6105945419256646,1.0685404483699132,3,20,-2.228047019924896,-15.663985586628993,True,
mtf-0045,multi_timeframe_regime,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,16,50.0,-12.400470126683812,13.340557412319576,-1.2331858174333181,-1.4846870429441619,0.23966543229861006,0.23966543229861006,3,7,-1.6947248944837618,-6.684049234729283,True,
mtf-0046,multi_timeframe_regime,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,42,38.095238095238095,-16.784177898886718,29.073373367718176,-0.6200920287360142,-0.8732468645386748,0.6711644102669664,1.0906421666838204,3,18,-1.6623566523751645,-11.089480135947504,True,
mtf-0047,multi_timeframe_regime,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,18,44.44444444444444,-16.90752426938081,17.799243438185933,-1.6252715886700042,-1.9138608280907576,0.1836714495803907,0.22958931197548837,3,9,-3.038854157161081,-11.485217038763784,True,
mtf-0048,multi_timeframe_regime,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,44,36.36363636363637,-21.065687357683576,32.72259553652261,-0.8069706418058522,-1.1263102854737828,0.6105945419256646,1.0685404483699132,3,20,-2.228047019924896,-15.663985586628993,True,
mtf-0049,multi_timeframe_regime,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,3,33.33333333333333,-3.916064650784374,4.339341113136979,-0.9451108541531591,-1.065827691202105,0.1246363562081462,0.2492727124162924,3,2,-1.7171601542360502,-4.464755534803966,True,
mtf-0050,multi_timeframe_regime,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,9,33.33333333333333,-4.030434256212684,12.057497973017323,-0.2692601104290571,-0.40665677490330643,0.6978174655133689,1.3956349310267377,3,6,-2.1384094911849303,-6.719349808709774,True,
