time,symbol,timeframe,open_price,high_price,low_price,close_price,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote
2021-11-27T17:00:00+00:00,BTCUSDT,1h,54902.02,55123.01,54812.01,54900.66,1447.66435,1638035999999,79569964.7743831,43893,877.63571,48240532.41601
2021-11-27T18:00:00+00:00,BTCUSDT,1h,54900.66,55045.61,54651.0,54976.9,1240.52654,1638039599999,68002765.5189776,42678,700.71785,38406143.7097898
2021-11-27T19:00:00+00:00,BTCUSDT,1h,54976.9,54999.0,54832.01,54935.91,571.96144,1638043199999,31415983.7794171,30408,260.2938,14297313.6973653
2021-11-27T20:00:00+00:00,BTCUSDT,1h,54935.91,55065.0,54134.59,54254.59,1706.93376,1638046799999,93063477.2318095,53452,759.08793,41412342.8866329
2021-11-27T21:00:00+00:00,BTCUSDT,1h,54254.59,54677.0,54011.01,54571.62,1515.40471,1638050399999,82158112.9452125,47176,640.9306,34769338.7114685
2021-11-27T22:00:00+00:00,BTCUSDT,1h,54571.62,54961.38,54504.24,54835.45,759.0484,1638053999999,41552008.5836885,34973,356.13206,19494192.1754776
2021-11-27T23:00:00+00:00,BTCUSDT,1h,54835.44,54895.05,54360.79,54721.03,889.06873,1638057599999,48566206.9312433,33254,444.56731,24284151.4949593
2021-11-28T00:00:00+00:00,BTCUSDT,1h,54716.47,54821.0,54268.77,54660.03,1468.12328,1638061199999,80183883.7917666,43899,759.45462,41478959.200698
2021-11-28T01:00:00+00:00,BTCUSDT,1h,54660.03,54724.99,54097.5,54220.21,1685.46794,1638064799999,91614759.8025706,50270,737.45755,40082883.8549864
2021-11-28T02:00:00+00:00,BTCUSDT,1h,54220.21,54379.31,53666.6,54357.95,2696.78471,1638068399999,145790674.5691302,82821,1352.39727,73117864.7857864
2021-11-28T03:00:00+00:00,BTCUSDT,1h,54357.95,54433.49,54020.06,54137.31,1194.16491,1638071999999,64774201.1021095,41353,575.38185,31205908.1413124
2021-11-28T04:00:00+00:00,BTCUSDT,1h,54137.31,54207.72,53923.04,54049.56,1094.45882,1638075599999,59167367.667539,41358,580.86669,31398760.5550713
2021-11-28T05:00:00+00:00,BTCUSDT,1h,54047.46,54387.15,53970.58,54377.42,870.19017,1638079199999,47184602.5805247,34867,434.99457,23586093.6314451
2021-11-28T06:00:00+00:00,BTCUSDT,1h,54377.42,54590.48,54173.81,54475.96,787.06509,1638082799999,42814209.323844,33780,418.35525,22755691.4053758
2021-11-28T07:00:00+00:00,BTCUSDT,1h,54475.97,54636.65,54396.33,54515.61,985.20489,1638086399999,53687364.4492534,36026,513.13672,27966152.5349631
2021-11-28T08:00:00+00:00,BTCUSDT,1h,54515.6,54682.9,54231.92,54396.2,823.84063,1638089999999,44822246.9429761,32618,394.4851,21467242.1911959
2021-11-28T09:00:00+00:00,BTCUSDT,1h,54393.87,54475.0,54130.72,54335.8,765.6928,1638093599999,41561148.7253275,34612,378.61095,20551479.9780118
2021-11-28T10:00:00+00:00,BTCUSDT,1h,54335.8,54933.8,54184.6,54718.15,1028.53328,1638097199999,56099779.9258877,41646,542.55061,29588417.6491937
2021-11-28T11:00:00+00:00,BTCUSDT,1h,54718.15,54875.0,54425.27,54493.09,1030.39011,1638100799999,56272647.5967826,36299,506.80191,27684078.2577313
2021-11-28T12:00:00+00:00,BTCUSDT,1h,54493.1,54635.52,54263.16,54356.62,909.92581,1638104399999,49524166.6822908,42879,460.66418,25072961.0733497
2021-11-28T13:00:00+00:00,BTCUSDT,1h,54356.62,54396.33,54203.13,54274.2,777.65959,1638107999999,42215169.2576631,37518,373.67441,20285471.2956551
2021-11-28T14:00:00+00:00,BTCUSDT,1h,54274.2,54555.0,54029.99,54365.0,1130.33676,1638111599999,61372885.0760562,42454,513.15818,27881567.6360948
2021-11-28T15:00:00+00:00,BTCUSDT,1h,54365.0,54450.0,54169.84,54296.14,753.76788,1638115199999,40934287.8670724,34197,363.73079,19753808.5291938
2021-11-28T16:00:00+00:00,BTCUSDT,1h,54296.14,54373.0,53942.01,54188.43,1277.09931,1638118799999,69125108.861143,51495,636.01494,34423072.7638755
2021-11-28T17:00:00+00:00,BTCUSDT,1h,54188.43,54287.25,53800.0,53896.37,1358.34476,1638122399999,73338193.7693046,56374,588.86792,31799983.5634641
2021-11-28T18:00:00+00:00,BTCUSDT,1h,53896.36,54186.17,53256.64,54108.99,2958.1331,1638125999999,158995079.3963325,90424,1473.57777,79236207.415309
2021-11-28T19:00:00+00:00,BTCUSDT,1h,54108.99,54967.5,54044.98,54617.85,2249.22593,1638129599999,122771631.5984028,63291,1173.0516,64014078.5916778
2021-11-28T20:00:00+00:00,BTCUSDT,1h,54617.85,55149.99,54617.84,54918.51,1304.77195,1638133199999,71598414.4484287,45765,746.24155,40948287.903667
2021-11-28T21:00:00+00:00,BTCUSDT,1h,54918.51,56390.0,54863.01,56273.23,3117.97195,1638136799999,173664856.2552476,94884,1822.67182,101500257.2442776
2021-11-28T22:00:00+00:00,BTCUSDT,1h,56273.23,56729.72,56023.01,56029.82,2427.7725,1638140399999,136925605.7228238,86653,1214.8261,68524696.120017
2021-11-28T23:00:00+00:00,BTCUSDT,1h,56029.81,57445.05,56000.0,57274.88,3468.78753,1638143999999,197760088.1203575,97925,1959.7275,111749292.2724116
2021-11-29T00:00:00+00:00,BTCUSDT,1h,57274.89,58000.15,57136.56,57765.73,3073.53448,1638147599999,176976329.6107537,92755,1579.20674,90923654.505696
2021-11-29T01:00:00+00:00,BTCUSDT,1h,57765.73,58242.09,57501.99,57639.76,2729.83473,1638151199999,157733986.7057153,80510,1411.72786,81579162.205944
2021-11-29T02:00:00+00:00,BTCUSDT,1h,57643.14,57715.42,57269.72,57309.25,1769.14605,1638154799999,101764637.8033753,60233,832.80233,47904900.9994983
2021-11-29T03:00:00+00:00,BTCUSDT,1h,57309.26,57426.95,57176.0,57359.02,1648.17893,1638158399999,94468428.8528072,50675,856.76286,49106122.9025751
2021-11-29T04:00:00+00:00,BTCUSDT,1h,57359.02,57642.93,57232.0,57249.58,1358.97577,1638161999999,78030794.9126273,40955,668.78889,38405512.2125893
2021-11-29T05:00:00+00:00,BTCUSDT,1h,57249.58,57384.99,57200.0,57325.75,801.75118,1638165599999,45923126.5246301,36158,389.36542,22302271.8431251
2021-11-29T06:00:00+00:00,BTCUSDT,1h,57325.76,57500.63,57309.65,57426.91,1002.852,1638169199999,57574342.9771325,40984,516.66817,29661806.3829371
2021-11-29T07:00:00+00:00,BTCUSDT,1h,57426.92,57688.0,57390.0,57515.13,1047.26743,1638172799999,60268727.5496619,45437,565.01608,32517688.6679162
2021-11-29T08:00:00+00:00,BTCUSDT,1h,57512.17,57642.85,57167.14,57250.09,1016.75223,1638176399999,58311432.187274,42445,471.05412,27019265.1227203
2021-11-29T09:00:00+00:00,BTCUSDT,1h,57250.09,57400.0,56666.67,56871.48,1680.13956,1638179999999,95816149.3578056,60148,756.20705,43113091.8614875
2021-11-29T10:00:00+00:00,BTCUSDT,1h,56871.48,57387.87,56800.0,57170.5,1569.1619,1638183599999,89543065.4650964,52226,861.68589,49167809.8481938
2021-11-29T11:00:00+00:00,BTCUSDT,1h,57170.49,57300.0,56861.82,56883.29,1116.22353,1638187199999,63723134.4785412,41768,473.42771,27030161.7844235
2021-11-29T12:00:00+00:00,BTCUSDT,1h,56883.29,57100.0,56850.0,56900.01,1089.55474,1638190799999,62065821.3181279,36638,509.81798,29041282.7576513
2021-11-29T13:00:00+00:00,BTCUSDT,1h,56900.01,57500.0,56860.0,57293.88,2107.54097,1638194399999,120579822.021612,66749,1073.97416,61464457.7636258
2021-11-29T14:00:00+00:00,BTCUSDT,1h,57293.87,57430.0,56931.92,57031.09,1233.61584,1638197999999,70488620.8253636,47980,556.08594,31786918.9481936
2021-11-29T15:00:00+00:00,BTCUSDT,1h,57031.09,57140.0,56799.21,57125.93,1264.98031,1638201599999,72046187.4791597,46701,607.97481,34635351.6948859
2021-11-29T16:00:00+00:00,BTCUSDT,1h,57125.93,57492.32,57000.01,57467.8,1508.57424,1638205199999,86317654.1554856,52635,793.65382,45415809.7102761
2021-11-29T17:00:00+00:00,BTCUSDT,1h,57467.79,58776.98,57407.26,58621.72,5092.74673,1638208799999,296936798.7649062,133408,2170.24215,126507910.0608198
2021-11-29T18:00:00+00:00,BTCUSDT,1h,58621.73,58865.97,58479.79,58633.12,1676.96101,1638212399999,98345873.7980836,58002,901.86967,52899355.5445278
2021-11-29T19:00:00+00:00,BTCUSDT,1h,58633.12,58654.55,57777.14,57880.67,2189.10131,1638215999999,127392422.7636582,67616,1028.02889,59801237.7305489
2021-11-29T20:00:00+00:00,BTCUSDT,1h,57880.67,58249.99,57703.57,58038.63,1210.67577,1638219599999,70219973.0643989,43703,615.0662,35672221.2866715
2021-11-29T21:00:00+00:00,BTCUSDT,1h,58034.21,58400.0,57987.82,58247.18,1430.54047,1638223199999,83292619.7166617,46921,618.01561,35984089.1169795
2021-11-29T22:00:00+00:00,BTCUSDT,1h,58247.17,58353.01,58020.25,58048.28,1303.51091,1638226799999,75860631.8871301,62571,638.43524,37152628.3592011
2021-11-29T23:00:00+00:00,BTCUSDT,1h,58048.27,58099.64,57667.0,57776.25,1203.66,1638230399999,69690765.8935351,42407,624.37279,36148273.2417641
2021-11-30T00:00:00+00:00,BTCUSDT,1h,57776.25,57964.18,57515.38,57707.38,1404.65505,1638233999999,81068795.445012,51512,708.93079,40916302.5479099
2021-11-30T01:00:00+00:00,BTCUSDT,1h,57707.38,57775.7,57036.54,57260.06,2307.00578,1638237599999,132259997.603918,66416,1104.05329,63289953.6421783
2021-11-30T02:00:00+00:00,BTCUSDT,1h,57260.05,57512.41,57215.13,57357.85,1058.06476,1638241199999,60705427.3658702,35866,477.86472,27418461.9122507
2021-11-30T03:00:00+00:00,BTCUSDT,1h,57357.86,57414.11,56770.01,57092.92,1577.44633,1638244799999,90033474.8687964,54487,734.97145,41953924.4836765
2021-11-30T04:00:00+00:00,BTCUSDT,1h,57092.91,57277.33,56983.97,57205.0,928.50736,1638248399999,53049715.1454172,37265,450.93599,25765119.8185087
2021-11-30T05:00:00+00:00,BTCUSDT,1h,57205.0,57282.11,56280.37,56286.07,1646.18148,1638251999999,93417224.7041765,59247,736.39683,41802483.0640027
2021-11-30T06:00:00+00:00,BTCUSDT,1h,56297.88,56561.36,55875.55,56534.19,2129.37603,1638255599999,119718235.0381024,68054,1023.25987,57535298.379803
2021-11-30T07:00:00+00:00,BTCUSDT,1h,56534.2,56767.78,56212.12,56510.08,1453.39744,1638259199999,82142833.9041116,51304,593.84362,33565878.3713072
2021-11-30T08:00:00+00:00,BTCUSDT,1h,56510.08,57386.58,56236.54,56762.0,2150.46777,1638262799999,122053174.7694943,67634,1027.60089,58352681.1608488
2021-11-30T09:00:00+00:00,BTCUSDT,1h,56762.0,57001.77,56260.0,56729.15,1429.42164,1638266399999,80946906.9790554,56167,635.69733,36010779.9889212
2021-11-30T10:00:00+00:00,BTCUSDT,1h,56729.15,57224.13,56561.44,57141.94,1468.39214,1638269999999,83543218.5320991,47019,754.53313,42932505.7249308
2021-11-30T11:00:00+00:00,BTCUSDT,1h,57141.94,57713.91,56904.61,57602.45,2371.43591,1638273599999,136087051.8391059,74425,1103.04399,63292145.0900588
2021-11-30T12:00:00+00:00,BTCUSDT,1h,57602.45,58314.2,57596.74,57819.22,2886.71124,1638277199999,167455958.2535227,90365,1531.54671,88834928.231206
2021-11-30T13:00:00+00:00,BTCUSDT,1h,57819.22,58349.87,57613.79,58316.91,2358.88823,1638280799999,136985876.4093391,71767,1232.70319,71590078.5578421
2021-11-30T14:00:00+00:00,BTCUSDT,1h,58316.91,58545.41,58039.61,58397.74,2915.21447,1638284399999,169917266.8543277,79548,1443.4083,84152424.8349107
2021-11-30T15:00:00+00:00,BTCUSDT,1h,58397.74,59176.99,57102.05,57238.84,5729.92201,1638287999999,335297928.6203323,170372,2933.30319,171759168.7229758
2021-11-30T16:00:00+00:00,BTCUSDT,1h,57233.8,57749.99,56506.72,56777.38,5851.47177,1638291599999,334177328.855293,151392,2715.50556,155127683.6095712
2021-11-30T17:00:00+00:00,BTCUSDT,1h,56777.38,57598.22,56500.0,57370.94,1892.02116,1638295199999,107875867.5734791,67534,948.83598,54106477.9475528
2021-11-30T18:00:00+00:00,BTCUSDT,1h,57370.95,58380.41,57197.06,58319.92,1763.41739,1638298799999,101792086.177057,65751,920.77731,53146722.2907107
2021-11-30T19:00:00+00:00,BTCUSDT,1h,58319.92,58334.0,57381.62,57629.99,1454.49978,1638302399999,84053246.1206843,55562,685.316,39591295.8652879
2021-11-30T20:00:00+00:00,BTCUSDT,1h,57629.99,57754.63,57193.17,57400.41,1104.11329,1638305999999,63429680.3062542,44314,498.46546,28639099.9824303
2021-11-30T21:00:00+00:00,BTCUSDT,1h,57400.41,57786.08,56850.0,57097.79,1452.77571,1638309599999,83171410.8927589,47424,715.08115,40953426.6830944
2021-11-30T22:00:00+00:00,BTCUSDT,1h,57097.8,57534.54,57000.78,57267.91,723.32185,1638313199999,41431240.2891742,34411,369.45531,21164547.8860684
2021-11-30T23:00:00+00:00,BTCUSDT,1h,57267.9,57424.23,56762.39,56950.56,1104.34335,1638316799999,63030126.4745234,39636,522.27281,29819033.4595811
2021-12-01T00:00:00+00:00,BTCUSDT,1h,56950.56,57686.12,56630.0,57577.07,1693.73069,1638320399999,97020123.3622997,55827,888.92002,50916209.6176384
2021-12-01T01:00:00+00:00,BTCUSDT,1h,57577.07,57577.08,56920.0,56994.58,1421.09313,1638323999999,81238888.3800842,42248,663.40719,37924732.8861664
2021-12-01T02:00:00+00:00,BTCUSDT,1h,56990.52,57362.68,56800.0,57261.52,1374.00141,1638327599999,78353882.3464764,44466,652.58322,37210499.646606
2021-12-01T03:00:00+00:00,BTCUSDT,1h,57261.51,57390.0,57001.0,57362.01,1450.97727,1638331199999,82996628.8118849,47331,756.09762,43254443.2784076
2021-12-01T04:00:00+00:00,BTCUSDT,1h,57362.04,57415.16,56977.59,57054.36,1196.44262,1638334799999,68403909.8894572,42398,537.68725,30748992.3518771
2021-12-01T05:00:00+00:00,BTCUSDT,1h,57054.35,57130.76,56725.0,56782.01,1092.52965,1638338399999,62160376.0390214,45410,496.65498,28259316.2962422
2021-12-01T06:00:00+00:00,BTCUSDT,1h,56782.0,57098.93,56666.66,56933.02,984.42796,1638341999999,56016291.3369232,41525,485.42385,27625175.1949991
2021-12-01T07:00:00+00:00,BTCUSDT,1h,56933.02,57300.0,56819.0,57163.87,1602.92155,1638345599999,91540891.6424682,47601,866.32386,49470150.0659057
2021-12-01T08:00:00+00:00,BTCUSDT,1h,57163.87,57850.0,56800.0,56901.64,2926.22235,1638349199999,167647317.5321337,85999,1475.00124,84494740.9943764
2021-12-01T09:00:00+00:00,BTCUSDT,1h,56907.34,57182.99,56717.22,57099.39,1670.94948,1638352799999,95195162.0803117,52464,842.66539,48004306.2245293
2021-12-01T10:00:00+00:00,BTCUSDT,1h,57099.38,57176.52,56821.63,56963.48,1504.19776,1638356399999,85784100.3066521,49041,622.07473,35479560.7444721
2021-12-01T11:00:00+00:00,BTCUSDT,1h,56963.49,57223.01,56758.87,57157.93,1693.80067,1638359999999,96425965.738121,56347,791.43482,45057778.9936305
2021-12-01T12:00:00+00:00,BTCUSDT,1h,57160.66,57384.75,57000.0,57100.2,1270.35169,1638363599999,72640232.8831076,48691,642.7138,36753109.5000265
2021-12-01T13:00:00+00:00,BTCUSDT,1h,57100.2,57925.0,57038.64,57646.5,2362.16573,1638367199999,135877897.4867542,76958,1211.77124,69689528.4580646
2021-12-01T14:00:00+00:00,BTCUSDT,1h,57646.49,58743.4,57639.62,58536.42,4327.73583,1638370799999,252243869.9060645,113685,2100.87513,122420739.1479724
2021-12-01T15:00:00+00:00,BTCUSDT,1h,58536.41,58819.45,58275.03,58614.49,2819.95517,1638374399999,165086843.249795,81436,1360.2155,79628352.2534261
2021-12-01T16:00:00+00:00,BTCUSDT,1h,58614.49,59053.55,58400.0,58430.46,2823.23899,1638377999999,165945276.9331808,85130,1354.05798,79601798.7422115
2021-12-01T17:00:00+00:00,BTCUSDT,1h,58430.45,58587.13,57958.02,57994.96,1727.5404,1638381599999,100780467.9125673,65465,744.15151,43415942.7649948
2021-12-01T18:00:00+00:00,BTCUSDT,1h,57994.97,58107.0,57400.0,57461.32,2227.49797,1638385199999,128586890.4546798,74238,1041.14112,60113625.2826837
2021-12-01T19:00:00+00:00,BTCUSDT,1h,57461.32,57693.0,57000.89,57427.9,2195.92568,1638388799999,125914104.1398839,65700,1149.65911,65935492.8574015
2021-12-01T20:00:00+00:00,BTCUSDT,1h,57427.91,57459.36,56618.72,56788.54,2491.72332,1638392399999,141985962.9565867,71647,986.26573,56216842.348714
2021-12-01T21:00:00+00:00,BTCUSDT,1h,56788.54,57030.14,56458.01,56987.82,2077.66375,1638395999999,117822020.8685553,66395,894.62581,50741220.4474288
2021-12-01T22:00:00+00:00,BTCUSDT,1h,56987.82,57140.06,56633.32,57057.38,1171.0012,1638399599999,66681458.1745252,47558,545.53659,31060716.6045509
2021-12-01T23:00:00+00:00,BTCUSDT,1h,57057.39,57244.11,56977.7,57184.07,850.54229,1638403199999,48580151.6442084,34741,392.00694,22391130.2065271
2021-12-02T00:00:00+00:00,BTCUSDT,1h,57184.07,57195.67,56686.0,57009.29,1637.92321,1638406799999,93303399.9948377,51068,804.50687,45829980.1116995
2021-12-02T01:00:00+00:00,BTCUSDT,1h,57009.3,57375.47,56780.0,57201.41,1307.32909,1638410399999,74650414.9205285,44675,654.4192,37369797.2907034
2021-12-02T02:00:00+00:00,BTCUSDT,1h,57201.4,57221.73,56821.65,56950.36,1361.92224,1638413999999,77611593.2201918,43928,640.38017,36492518.0173769
2021-12-02T03:00:00+00:00,BTCUSDT,1h,56954.34,56954.34,55777.77,56300.12,4289.531,1638417599999,241058987.021167,111302,1881.90168,105747957.1659286
2021-12-02T04:00:00+00:00,BTCUSDT,1h,56300.12,56666.0,56219.58,56475.01,1376.15536,1638421199999,77728279.7328625,45420,643.12815,36324034.6126557
2021-12-02T05:00:00+00:00,BTCUSDT,1h,56475.0,56976.25,56465.08,56907.99,1483.14396,1638424799999,84248507.0961622,45871,760.17518,43181004.4768777
2021-12-02T06:00:00+00:00,BTCUSDT,1h,56907.99,56908.0,56341.3,56653.05,1376.65045,1638428399999,77927894.4984643,43554,670.83868,37967698.2426823
2021-12-02T07:00:00+00:00,BTCUSDT,1h,56653.05,56961.43,56592.34,56810.43,1021.63219,1638431999999,58024294.9001387,37003,554.61994,31499239.7774156
2021-12-02T08:00:00+00:00,BTCUSDT,1h,56810.42,57175.65,56738.92,56944.94,1422.86646,1638435599999,81043080.0069031,47537,748.57447,42636961.8407896
2021-12-02T09:00:00+00:00,BTCUSDT,1h,56944.93,57088.3,56567.97,56683.64,1432.37223,1638439199999,81332451.7962087,43831,741.79416,42116174.8006999
2021-12-02T10:00:00+00:00,BTCUSDT,1h,56683.64,56788.0,56420.83,56553.26,940.37011,1638442799999,53202395.9258574,38407,460.41775,26048141.9407351
2021-12-02T11:00:00+00:00,BTCUSDT,1h,56547.88,56638.07,56038.15,56314.2,1961.97943,1638446399999,110510810.586883,59810,1008.46682,56816037.4295578
2021-12-02T12:00:00+00:00,BTCUSDT,1h,56309.51,56590.02,56012.82,56521.12,1431.97974,1638449999999,80632509.4691186,51797,711.69277,40072058.7606839
2021-12-02T13:00:00+00:00,BTCUSDT,1h,56521.13,56629.04,56062.0,56450.65,1485.36138,1638453599999,83682010.4745961,61282,730.30491,41144988.653885
2021-12-02T14:00:00+00:00,BTCUSDT,1h,56450.66,57188.32,56306.0,57097.76,2053.82858,1638457199999,116599667.9563002,69104,1044.46758,59301515.8719327
2021-12-02T15:00:00+00:00,BTCUSDT,1h,57097.77,57367.67,56105.59,56520.81,2509.35757,1638460799999,142194042.2687587,87317,1168.42798,66206452.6644612
2021-12-02T16:00:00+00:00,BTCUSDT,1h,56516.95,56719.02,56001.0,56329.0,2264.38213,1638464399999,127516675.534853,80675,1149.97925,64784667.6097571
2021-12-02T17:00:00+00:00,BTCUSDT,1h,56329.0,56668.0,56265.0,56576.78,1470.92783,1638467999999,83106224.9856532,67424,749.01957,42318270.842252
2021-12-02T18:00:00+00:00,BTCUSDT,1h,56576.77,56737.99,56133.07,56719.45,1309.16626,1638471599999,73871838.6196579,57368,621.86434,35089601.7811932
2021-12-02T19:00:00+00:00,BTCUSDT,1h,56719.46,56945.52,56501.41,56616.28,1369.1762,1638475199999,77696741.9936056,53453,647.56295,36746345.506997
2021-12-02T20:00:00+00:00,BTCUSDT,1h,56616.27,57221.0,56540.0,57028.13,1528.94011,1638478799999,87065624.2721372,52235,731.77192,41672049.0292286
2021-12-02T21:00:00+00:00,BTCUSDT,1h,57028.12,57034.2,56772.16,56858.71,811.28852,1638482399999,46155891.4918764,35135,408.20755,23222815.3982663
2021-12-02T22:00:00+00:00,BTCUSDT,1h,56858.7,56918.35,56601.0,56841.7,699.4926,1638485999999,39704380.5710432,38559,355.57583,20183263.680921
2021-12-02T23:00:00+00:00,BTCUSDT,1h,56841.7,56917.3,56365.0,56480.34,1028.28311,1638489599999,58242384.7695045,41135,487.37746,27595319.0434271
2021-12-03T00:00:00+00:00,BTCUSDT,1h,56484.26,56772.24,56419.09,56513.44,847.92592,1638493199999,47961754.2404417,38950,419.37439,23721880.3718598
2021-12-03T01:00:00+00:00,BTCUSDT,1h,56513.44,56727.18,56354.68,56494.53,1051.81425,1638496799999,59455722.1169016,38521,463.83994,26223271.3414592
2021-12-03T02:00:00+00:00,BTCUSDT,1h,56494.53,56576.52,56050.81,56257.75,1394.465,1638500399999,78527966.936788,47525,615.38987,34662690.918522
2021-12-03T03:00:00+00:00,BTCUSDT,1h,56257.74,56528.81,56089.0,56323.01,1113.47353,1638503999999,62692560.1967279,40282,544.25859,30645586.6319146
2021-12-03T04:00:00+00:00,BTCUSDT,1h,56318.89,56700.0,56229.98,56587.4,1318.86346,1638507599999,74522010.5462171,42570,622.49812,35183726.0724188
2021-12-03T05:00:00+00:00,BTCUSDT,1h,56587.4,57045.44,56407.0,56725.86,1601.70588,1638511199999,90847351.8198687,51298,907.87384,51501268.1399644
2021-12-03T06:00:00+00:00,BTCUSDT,1h,56725.86,56967.17,56664.71,56847.26,1231.23571,1638514799999,69930742.7311949,44635,622.98259,35384169.2019242
2021-12-03T07:00:00+00:00,BTCUSDT,1h,56847.27,56971.05,56616.97,56733.69,1048.6481,1638518399999,59551497.014077,38877,513.04266,29134685.4128918
2021-12-03T08:00:00+00:00,BTCUSDT,1h,56733.7,56808.87,56454.47,56581.05,1091.51342,1638521999999,61788873.337391,42858,556.20168,31488080.0236429
2021-12-03T09:00:00+00:00,BTCUSDT,1h,56581.05,56849.58,56426.35,56815.6,993.93002,1638525599999,56244986.7812966,37613,495.49589,28034659.4448805
2021-12-03T10:00:00+00:00,BTCUSDT,1h,56815.6,57330.0,56664.27,56826.79,2310.33268,1638529199999,131649542.6411588,72709,1181.80819,67347577.7697047
2021-12-03T11:00:00+00:00,BTCUSDT,1h,56826.8,57155.7,56800.0,56959.77,1353.2559,1638532799999,77096186.3168075,54409,670.66555,38207270.5954083
2021-12-03T12:00:00+00:00,BTCUSDT,1h,56959.77,57187.63,56747.36,56789.77,1454.34552,1638536399999,82826793.3877752,58137,706.32526,40226812.4978859
2021-12-03T13:00:00+00:00,BTCUSDT,1h,56789.76,57600.0,56731.09,56863.2,2579.64507,1638539999999,147287110.6416699,91642,1359.6081,77652904.8313501
2021-12-03T14:00:00+00:00,BTCUSDT,1h,56863.2,56944.52,56162.03,56239.08,2381.18845,1638543599999,134675768.2843548,84272,1012.91947,57320061.4569277
2021-12-03T15:00:00+00:00,BTCUSDT,1h,56239.08,56351.17,55722.0,55975.32,3168.36913,1638547199999,177678077.585214,102770,1450.93989,81388308.2426266
2021-12-03T16:00:00+00:00,BTCUSDT,1h,55975.33,55975.33,54853.21,55000.0,5694.93316,1638550799999,315241501.6544718,169529,2423.28573,134127194.5712405
2021-12-03T17:00:00+00:00,BTCUSDT,1h,54997.17,55084.27,54600.0,54982.31,2899.04525,1638554399999,159152002.6706751,96656,1469.13705,80664264.6237865
2021-12-03T18:00:00+00:00,BTCUSDT,1h,54982.31,55151.94,54451.11,54881.62,2043.24565,1638557999999,112137117.7747281,72933,958.68998,52636227.6829252
2021-12-03T19:00:00+00:00,BTCUSDT,1h,54881.63,54910.0,53750.0,53838.65,3887.71959,1638561599999,210726004.599546,120599,1726.17321,93595233.5531494
2021-12-03T20:00:00+00:00,BTCUSDT,1h,53838.66,54251.0,51680.0,53454.0,13628.1541,1638565199999,723317072.4825538,303617,5823.74895,309270616.1818199
2021-12-03T21:00:00+00:00,BTCUSDT,1h,53453.99,54045.42,53333.33,53610.01,2836.73847,1638568799999,152504285.9594149,91636,1376.05139,73982150.8876661
2021-12-03T22:00:00+00:00,BTCUSDT,1h,53610.0,53738.2,53029.98,53409.48,1927.67043,1638572399999,103064450.2320257,75676,842.56556,45051975.3242228
2021-12-03T23:00:00+00:00,BTCUSDT,1h,53409.48,53833.82,53310.55,53601.05,1069.47158,1638575999999,57319125.995551,47349,524.38161,28105940.3796713
2021-12-04T00:00:00+00:00,BTCUSDT,1h,53601.05,53859.1,53000.0,53041.32,1888.59161,1638579599999,100894913.3964994,70665,915.44538,48911022.17712
2021-12-04T01:00:00+00:00,BTCUSDT,1h,53041.33,53200.0,52555.0,52982.51,2021.53188,1638583199999,106902955.42255,74928,953.44191,50429265.89269
2021-12-04T02:00:00+00:00,BTCUSDT,1h,52982.5,53120.01,52711.51,53112.4,1295.4639,1638586799999,68604762.2941072,54196,677.88935,35906444.9689503
2021-12-04T03:00:00+00:00,BTCUSDT,1h,53112.4,53122.86,52000.0,52000.0,2076.11805,1638590399999,108968466.3776024,76887,848.74287,44561903.8928524
2021-12-04T04:00:00+00:00,BTCUSDT,1h,52000.01,52606.98,49188.0,50256.61,8188.973908,1638593999999,417101370.4320667,218735,3338.65723,170200338.0903506
2021-12-04T05:00:00+00:00,BTCUSDT,1h,50256.61,50537.85,42000.3,47538.03,31612.36861,1638597599999,1490566345.4414842,735971,14518.52515,684967400.3142277
2021-12-04T06:00:00+00:00,BTCUSDT,1h,47538.02,48016.9,46779.07,47482.79,11101.96249,1638601199999,526797240.1179733,314500,5037.69465,239072479.0850477
2021-12-04T07:00:00+00:00,BTCUSDT,1h,47482.79,47585.5,46550.0,47242.74,6916.65333,1638604799999,325709409.883871,209805,3263.47148,153699600.2001631
2021-12-04T08:00:00+00:00,BTCUSDT,1h,47242.75,47918.05,46958.83,47500.58,5176.13873,1638608399999,245786714.4100945,152318,2589.24032,122850743.0055167
2021-12-04T09:00:00+00:00,BTCUSDT,1h,47500.58,47691.97,47283.06,47475.49,3847.61208,1638611999999,182545631.6109848,120583,1734.49017,82292432.2647744
2021-12-04T10:00:00+00:00,BTCUSDT,1h,47475.49,47585.65,46784.43,47370.52,4862.55738,1638615599999,229785079.2628756,144541,1953.04555,92286467.2264032
2021-12-04T11:00:00+00:00,BTCUSDT,1h,47370.51,47394.34,46131.71,46489.67,4155.69845,1638619199999,194100409.8191635,141014,1877.86736,87678702.0701414
2021-12-04T12:00:00+00:00,BTCUSDT,1h,46489.66,47582.71,46489.66,47053.32,3197.57348,1638622799999,150736786.2570156,111490,1582.06937,74580595.258928
2021-12-04T13:00:00+00:00,BTCUSDT,1h,47053.32,47444.44,46694.26,47387.01,2899.21294,1638626399999,136767599.2372839,93684,1479.44117,69826315.5237548
2021-12-04T14:00:00+00:00,BTCUSDT,1h,47387.01,47872.47,47251.02,47828.29,3265.95713,1638629999999,155256858.7504228,107526,1560.42878,74184463.1328588
